,id,type,time,author,author_id,re_tweeter,associated_tweet,,links,hashtags,mentions,reply_count,favorite_count,retweet_count,lang,text_raw,textblob_generated,manual_entered,text
573,1.14E+18,tweet,1.56E+12,raas314,2357893248,,1.14E+18,,[],"['#KabirSingh', '#natural']",['@Advani_Kiara'],1,0,0,en, watched  became fan  great acting  keep good work  ,positive,positive,Advani_Kiara Watched  KabirSingh and became your Fan. Great acting just  natural . Keep up the good work!!
574,1.14E+18,tweet,1.56E+12,RoySamapti,2716545663,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,6,2,en,really saw lovely film long time     loved performance      equally loved performance    lovely love story touched heart    really love special power change everything  ,positive,positive,Really saw a Lovely film after a long time ..  shahidkapoor loved your performance in  KabirSingh ..  Advani_Kiara equally loved your performance too .. Lovely love story that touched heart .. Really love has a special power to change everything..
575,1.14E+18,tweet,1.56E+12,NishuLohiya06,432477276,,1.14E+18,,['https://t.co/84HhhYMNIN'],"['#airtelthanks', '#hellotune', '#terabanjaunga', '#KabirSingh']","['@airtelindia', '@shahidkapoor', '@airtelbank', '@Airtel_Presence', '@WynkMusic']",0,1,0,en,yesterday get free hellotune offers   day started using  first song which make mt tune   film my favourite  thanks   ,positive,positive,Yesterday i get free hellotune offers from  airtelthanks  airtelindia and from this day I started using  hellotune and this first song which I make Mt tune is  terabanjaunga from  KabirSingh film.My favourite  shahidkapoorAnd thanks  airtelbank  Airtel_Presence   WynkMusicpic.twitter.com/84HhhYMNIN
576,1.14E+18,tweet,1.56E+12,AwsomeCavino,414428841,,1.14E+18,,[],[],[],1,1,0,en,kabir singh break box office record  they meri bandhi is ,neutral,neutral,"Kabir Singh break box office record ""woh meri bandhi hai"""
577,1.14E+18,tweet,1.56E+12,vishal_ghavare,8.32E+17,,1.14E+18,,[],[],['@shahidkapoor'],0,0,0,en, ask girl favourite movie  maximum answer  vivah  ask boy favourite movie maximum answer  kabir singh     ,neutral,positive," shahidkapoor If you ask any girl for her favourite movie, maximum answer is ""Vivah"" but now you ask any boy about his favourite movie maximum answer will be ""Kabir singh""...."
578,1.14E+18,tweet,1.56E+12,sambarparatha,8.65E+17,,1.14E+18,,[],[],[],1,2,0,en,mean friends considerate didn’t want waste money movie tickets  kabir singh  every bit instagram snapchat thanks guys,negative,negative,I mean my friends are so considerate they didn’t want me to waste money on movie tickets (Kabir Singh) . They had every bit on Instagram and snapchat . Thanks Guys .
579,1.14E+18,tweet,1.56E+12,NiekHiillkool,1886730498,,1.14E+18,,[],"['#Kabirsingh', '#arjunreddy2']",[],0,2,0,en,not good bye hurts memories followscan not help get movie aka ,negative,negative,It's not the good bye that hurts It's the memories that followsCan't help to get over this movie Kabirsingh aka  arjunreddy2.0
580,1.14E+18,tweet,1.56E+12,shivakatara,98902443,,1.14E+18,,['https://t.co/M2DNaXSbDE'],[],[],0,0,0,en,watching kabir singh inox crystal palm  …,neutral,neutral,watching Kabir Singh at Inox Crystal Palm   …
581,1.14E+18,tweet,1.56E+12,iamvloggerabhi,568477089,,1.14E+18,,['https://t.co/3UbVcCqVCi'],['#KabirSingh'],['@shahidkapoor'],0,1,0,en, starrer  unbeatable  people around india  struggling show tickets i saw rush ddlj kaho na love is but guys just watch itthis film leaves impact life good work team   loads wishes ,positive,positive," shahidkapoor Starrer  KabirSingh is unbeatable, People all around india, Struggling for a show tickets,I saw such a rush For DDLJ and Kaho na Pyaar Hai,But you guys,just Watch itthis film leaves impact on your life,Good work team...Loads of wishes pic.twitter.com/3UbVcCqVCi"
582,1.14E+18,tweet,1.56E+12,YatharthRai1,2353474148,,1.14E+18,,[],['#kabirsingh'],[],1,4,0,en,girls like   pig  threatening girl knife  tend not tell fact bitch cheating hubby  checkmate ,neutral,neutral,"girls be like "" kabirsingh is pig, threatening girl with knife"" but they tend to not tell the fact that the bitch was cheating on her hubby, checkmate?"
583,1.14E+18,tweet,1.56E+12,overworked95,9.52E+17,,1.14E+18,,[],['#kabirsingh'],[],1,0,0,en,not understand getting laid 579 times 3 years residency  would not even total count residents combined entire college ,neutral,neutral,I can't understand getting laid 579 times in the 3 years of residency. that would not even be the total count of all the residents combined of my entire college  kabirsingh
584,1.14E+18,tweet,1.56E+12,AdityaD_,370267162,,1.14E+18,,[],['#KabirSingh'],"['@Advani_Kiara', '@shahidkapoor']",0,1,0,en, new celebrity crush   amazing movie  kudos  fantastic acting performance ,positive,positive,Advani_Kiara you're my new celebrity crush.  KabirSingh Amazing movie. Kudos to  shahidkapoor for a fantastic acting performance.
585,1.14E+18,tweet,1.56E+12,RakeshS32358273,1.14E+18,,1.14E+18,,['https://t.co/oGwggnavUh'],[],[],0,1,0,en,kabir singh ,neutral,neutral,Kabir singh pic.twitter.com/oGwggnavUh
586,1.14E+18,tweet,1.56E+12,shruthirchandra,771009488,,1.14E+18,,[],['#KabirSingh'],[],0,2,2,en,indian movie genres flexible  women watch them   romantic movies turn horror movies ,neutral,neutral,Indian movie genres are so flexible. When women watch them.. romantic movies turn into horror movies  KabirSingh
587,1.14E+18,tweet,1.56E+12,Amitkum27487723,1.05E+18,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,2,0,en, thank blockbuster  movie beyond excellence outstanding     saw 2nd time    ,positive,positive,shahidkapoor thank you for the blockbuster  KabirSingh. The movie is beyond excellence and you were outstanding.....Saw it for the 2nd time....
588,1.14E+18,tweet,1.56E+12,msr_shadab,1.10E+18,,1.14E+18,,[],['#KabirSingh'],"['@KabirSinghMovie', '@shahidkapoor', '@Advani_Kiara']",0,0,0,en, well done   amazing performance  one word brilliant  ,positive,positive,KabirSinghMovie Well done  shahidkapoor  n  Advani_Kiara  amazing performance  KabirSingh one word Brilliant..
589,1.14E+18,tweet,1.56E+12,Harshit66250605,9.30E+17,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,2,0,en,congratulations   team  amazing performance outstanding movie,positive,positive,"Congratulations  shahidkapoor,  Advani_Kiara and team  KabirSingh for the amazing performance outstanding movie"
590,1.14E+18,tweet,1.56E+12,msr_shadab,1.10E+18,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@shahidkapoor', '@Advani_Kiara']",0,1,0,en, well done   amazing performance  one word brilliant  ,positive,positive,shahidkapoor Well done  shahidkapoor  n  Advani_Kiara  amazing performance  KabirSingh one word Brilliant..
591,1.14E+18,tweet,1.56E+12,msr_shadab,1.10E+18,,1.14E+18,,[],['#KabirSingh'],"['@Advani_Kiara', '@shahidkapoor', '@Advani_Kiara']",0,1,0,en, well done   amazing performance  one word brilliant  ,positive,positive,Advani_Kiara Well done  shahidkapoor  n  Advani_Kiara  amazing performance  KabirSingh one word Brilliant..
592,1.14E+18,tweet,1.56E+12,Frankie__Ball,2372322792,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],1,2,1,en,watched  today  undoubtedly  best film till date one best rated bollywood film seen far ,positive,positive,Watched  KabirSingh today. It's undoubtedly  shahidkapoor's best film till date and one of the best R rated Bollywood film that I've seen so far.
593,1.14E+18,tweet,1.56E+12,beingsachinnn,3726889332,,1.14E+18,,[],"['#KabirSingh', '#ShahidKapoor', '#KabirSingh']","['@shahidkapoor', '@Advani_Kiara']",0,1,0,en,watched  mind blowing   nailed every scene best movie relatable love sir  mam also done best ,positive,positive,Watched  KabirSingh and it's mind blowing.  shahidkapoor nailed it every scene was best and this movie so relatable to me love u sir and  Advani_Kiara mam also have done best ShahidKapoor  KabirSingh
594,1.14E+18,tweet,1.56E+12,ashishgsaini,414611800,,1.14E+18,,[],[],"['@KabirSinghMovie', '@shahidkapoor']",0,2,0,en,people criticising kabir singh's representation sex  drug  love anger character many good things like true himself  taking responsibility everything does  passionate profession you take home  want  ,positive,positive,"People criticising KABIR SINGH'S representation of sex, drug, love and anger.Character had many good things like being true to himself, taking responsibility of everything he does, passionate about his profession!YOU TAKE HOME, WHAT YOU WANT! KabirSinghMovie  shahidkapoor"
595,1.14E+18,tweet,1.56E+12,akashpattanayak,270373824,,1.14E+18,,[],[],[],0,0,0,en,critics    guys harsh  kabir singh  lesson every odd romeo  way misogyny,negative,positive,"Critics!!! You guys were too harsh on ""Kabir Singh"" He has a lesson for every odd Romeo, way above MISOGYNY"
596,1.14E+18,tweet,1.56E+12,sajidskhan,93647666,,1.14E+18,,['https://t.co/eWmQVBVu6q'],['#KabirSingh'],['@shahidkapoor'],0,5,1,en,south india good writers director bollywoood think give opportunity future success india global congrats  ,positive,positive,South India has very good writers & Director Bollywoood has to think & give opportunity to them for future success of India in global congrats  KabirSingh  shahidkapoorpic.twitter.com/eWmQVBVu6q
597,1.14E+18,tweet,1.56E+12,dudeshaggy,548308482,,1.14E+18,,[],[],[],0,0,0,en,sheer performance — watching kabir singh,neutral,positive,Sheer performance  — watching Kabir Singh
598,1.14E+18,tweet,1.56E+12,faisalgyani,7.22E+17,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,0,0,en, totally rocked    nailed man     ,neutral,positive,shahidkapoor You Totally rocked it in the  KabirSingh ..nailed it man.....
599,1.14E+18,tweet,1.56E+12,Neha__dave,7.85E+17,,1.14E+18,,[],"['#KabirSingh', '#Movienight', '#kabirsinghboxoffice']",['@shahidkapoor'],0,14,1,en,here's movie rollercoaster emotions   set benchmark    increased expectations incredible skills ,positive,positive,And here's to the movie with rollercoaster of emotions! KabirSingh  shahidkapoor has set a benchmark .. and increased our expectations with his incredible skills Movienight  kabirsinghboxoffice
600,1.14E+18,tweet,1.56E+12,neha_gupta13,4179072260,,1.14E+18,,[],"['#KabirSingh', '#KabirSinghReview']","['@shahidkapoor', '@Advani_Kiara']",1,9,1,en,hot  immensely talented  rocking   performance  loving  like way breathe ,positive,positive,How are you so hot  shahidkapoor  immensely talented..Rocking.. what a performance  KabirSingh Loving you more now  Advani_Kiara we like the way you breathe  KabirSinghReview
601,1.14E+18,tweet,1.56E+12,ladasingh,51098359,,1.14E+18,,[],"['#KabirSingh', '#KabirSingh', '#Tanu']",[],2,103,24,en,read much  weekend  sounded real man who’s caused wide spread anxiety  relax  it’s cinema it’s meant entertain  every   won’t find either real life  entertained  just ,positive,positive,"Have read so much on  KabirSingh this weekend. It sounded as if there was a real man out there who’s caused wide spread anxiety. Relax, it’s cinema ; it’s meant to entertain. For every  KabirSingh , there is a  Tanu ! You won’t find either in real life. Be entertained, Just!"
602,1.14E+18,tweet,1.56E+12,salmanasifmusic,109086520,,1.14E+18,,['https://t.co/Qm09YN4mah'],[],['@VishalMMishra'],0,0,0,en,“kaise done” live cover film kabir singh composed sung extremely talented  tseries official love song couldn’t stop singing it  thanks much for…  …,positive,positive,“Kaise hua” live cover from the film Kabir Singh composed and sung by the extremely talented  VishalMMishra tseries.official . I am in love with this song and couldn’t stop myself from singing it. Thanks so much for…   …
603,1.14E+18,tweet,1.56E+12,_tanmay_,83090140,,1.14E+18,,[],[],[],1,0,0,en,watching kabir singh  revising rawdy misogyny,neutral,neutral,Watching Kabir Singh. Revising the rawdy misogyny
604,1.14E+18,tweet,1.56E+12,ThePujaTeli,287231482,,1.14E+18,,[],['#kabirsingh'],['@shahidkapoor'],0,11,10,en,absolutely well deserved response   i’ve fan ever since remember craft evolved well  huge respect long may continue,positive,positive,Absolutely well deserved response to  shahidkapoor for  kabirsingh. I’ve been a fan of yours ever since I can remember and your craft has evolved so well. Huge respect to you and long may it continue
605,1.14E+18,tweet,1.56E+12,pyasasamaddar77,2839098138,,1.14E+18,,['https://t.co/p6fJStf11F'],['#Kabir_Singh'],[],0,0,0,en,marriage 1st movie  love special evening    — nazrul tirtha  …,positive,positive,After Marriage 1st Movie  Kabir_SinghThank You Love for this Special Evening... — at Nazrul Tirtha   …
606,1.14E+18,tweet,1.56E+12,anishmohanty,66076605,,1.14E+18,,[],[],[],0,0,0,en,watched arjun reddy last year prime video really liked it  kabir singh 95  similar it  positive factors issues remain same  despite three hour runtime  not find film lengthy engaged viewer throughout duration ,positive,positive,"I watched Arjun Reddy last year on Prime Video and really liked it. Kabir Singh is 95% similar to it, so the positive factors and the issues remain the same. Despite the three hour runtime, I did not find the film to be lengthy and was engaged as a viewer throughout its duration."
607,1.14E+18,tweet,1.56E+12,LeleDhanashree,592592491,,1.14E+18,,['https://t.co/1vnD1dKy13'],['#proudProud'],['@YouTube'],0,0,0,en,indians get offended meager shit not saying thing face misogyny  kabir singh not movie review shahid kapoor kiara advani film c     via ,negative,negative,And we Indians who get offended now and then for meager shit are not saying a thing against this in your face misogyny  proudProud  Kabir Singh | Not A Movie Review | Shahid Kapoor | Kiara Advani | Film C...    via  YouTube
608,1.14E+18,tweet,1.56E+12,alh_fn,889627364,,1.14E+18,,['https://t.co/xHpsDUd7SK'],['#KabirSingh'],[],0,0,0,en,honest review  including worked  not could have   with spoilers   …,positive,neutral,"A honest review of  KabirSingh. Including what worked, what didn't and what could have. (With spoilers)   …"
609,1.14E+18,tweet,1.56E+12,ManishMorkel81,7.05E+17,,1.14E+18,,[],[],[],0,1,0,en,many awards come way kabir singh,positive,positive,Many awards will come your way for Kabir Singh
610,1.14E+18,tweet,1.56E+12,neel_code,9.22E+17,,1.14E+18,,[],"['#UdtaPunjab', '#kabirSingh']",[],0,4,2,en,one film speaks need stop drug abuse need social responsibility  glorifies exact opposite nature name masculinity   not promote things,positive,negative,In one film he speaks about  the need to stop drug abuse and need for social responsibility  UdtaPunjab and then in the other he glorifies the exact opposite nature of it in name of masculinity.  kabirSingh..Let's not promote such things
611,1.14E+18,tweet,1.56E+12,Manish5aha,634479597,,1.14E+18,,['https://t.co/dfJGRo6EJX'],"['#KabirSingh', '#ShahidKapoor']",['@shahidkapoor'],0,1,0,en,no doubt  one best handsome actor indian film industry   kabir singh  another awesome film  phenomenal acting  touching  romantic  emotional  amazing music  must watch movie     …,positive,positive,"No doubt  shahidkapoor one of the best & handsome actor in our Indian film industry. ""Kabir Singh"" is his another awesome film. Phenomenal acting, touching, romantic, emotional, amazing music. Must watch this movie.  KabirSingh  ShahidKapoor   …"
612,1.14E+18,tweet,1.56E+12,DevanshiMadiyar,302465946,,1.14E+18,,[],"['#KabirSingh', '#RepeatMode', '#OnLoop', '#Music', '#Lyrics', '#Love', '#Kudos']","['@Mithoon11', '@shahidkapoor', '@Advani_Kiara', '@TulsikumarTK', '@kumaarofficial', '@AkhilNasha', '@raiisonai', '@sachet_tandon', '@JubinNautiyal', '@shreyaghoshal']",2,66,8,en,can’t get  songs  can’t     thank melodious songs              ,neutral,positive,Can’t get over  KabirSingh songs. Just can’t.  RepeatMode  OnLoop   Mithoon11  Thank you for all the melodious songs!  Music  Lyrics  Love  shahidkapoor  Advani_Kiara  TulsikumarTK  kumaarofficial  AkhilNasha  raiisonai  sachet_tandon  JubinNautiyal  shreyaghoshal  Kudos
613,1.14E+18,tweet,1.56E+12,PrakharBourne,9.49E+17,,1.14E+18,,[],[],[],0,2,1,en,character portraying  no one gone fucking crazy started hitting women watching arjun reddy kabir singh men putting ice pants roads  portrayal art character dark shade i not became john wick loved it ,negative,positive,It is just a character he is portraying. No one has gone fucking crazy and started hitting women after watching Arjun Reddy or Kabir Singh or men putting ice in their pants on roads. It is just portrayal of art of character of dark shade.I didn't became John Wick but loved it.
614,1.14E+18,tweet,1.56E+12,rahulzimmi,21668287,,1.14E+18,,[],['#kabirsingh'],[],0,0,0,en,watch  get disturbed 10 months,neutral,negative,Watch  kabirsingh and get disturbed for 10 months
615,1.14E+18,tweet,1.56E+12,ghoshk34,2613158612,,1.14E+18,,[],[],[],0,0,0,en,need  kabir singh  typ boyfrnd,neutral,neutral,"Need ""kabir singh"" typ boyfrnd"
616,1.14E+18,tweet,1.56E+12,ajay_shriram,3107855881,,1.14E+18,,[],[],['@jazzcinemas'],0,0,0,en, kabir singh  play subtitles  chennai  phoenix mall,neutral,neutral," jazzcinemas Kabir singh, does it play with subtitles?  In Chennai, Phoenix mall"
617,1.14E+18,tweet,1.56E+12,sdimpexp,611554348,,1.14E+18,,['https://t.co/6GwmQayRFz'],['#KabirSingh'],[],1,62,1,en, great actor ,positive,positive,KabirSingh what a great actor you are pic.twitter.com/6GwmQayRFz
618,1.14E+18,tweet,1.56E+12,VacuumGupta,237721688,,1.14E+18,,[],[],[],0,0,0,en,went watch kabir singh telugu friends dissappointedbecause spent money movie which could dubbed version original ,positive,neuta,Went to watch kabir singh with my telugu friends & all of them are so dissappointedbecause we spent money on a movie which could have been a dubbed version of the original.
619,1.14E+18,tweet,1.56E+12,yoyorohit07,2617147879,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,3,0,en,saw  today literally loved  sir’s acting  it’s raw movie year which think no one miss ,positive,positive,Saw  KabirSingh today and literally loved  shahidkapoor sir’s acting! It’s the most RAW movie of the year which I think no one should miss!
620,1.14E+18,tweet,1.56E+12,asmasayeddd,8.23E+17,,1.14E+18,,[],[],[],1,1,0,en,kabir singh effects ,neutral,neutral,Kabir singh effects?
621,1.14E+18,tweet,1.56E+12,coolmonty23,60041540,,1.14E+18,,[],['#KabirSingh'],[],0,0,0,en,magical screen  simplicity enhances beauty  loads love     lovely movie ,positive,positive,You were magical on screen. Your simplicity just enhances your beauty. Loads of love !!! Lovely movie  KabirSingh
622,1.14E+18,tweet,1.56E+12,KMSREDDY18,1.12E+18,,1.14E+18,,[],[],['@Advani_Kiara'],0,0,0,en, kiara old fan telugu hindi saying love best movie life kabir singh acting cool,positive,positive,Advani_Kiara hai Kiara I am old fan of you Telugu and Hindi i am just saying I love you and best movie in your life Kabir Singh your acting is so cool
623,1.14E+18,tweet,1.56E+12,DJROMIE_,511388119,,1.14E+18,,['https://t.co/RnCAYu9h0C'],[],[],0,0,0,en,watching kabir singh pvr avani river side mall  …,neutral,neutral,watching Kabir Singh at PVR Avani River Side Mall   …
624,1.14E+18,tweet,1.56E+12,krishnadevsishu,549404932,,1.14E+18,,['https://t.co/77edAfGXVf'],['#KabirSingh'],['@shahidkapoor'],1,3,0,en,undoubtedly underrated  actor   loved it      …,positive,positive,"Undoubtedly the most underrated ""actor"". Loved it.... KabirSingh  shahidkapoor  …"
625,1.14E+18,tweet,1.56E+12,MrutyunjayaPat2,2187895657,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,2,0,en,watched  wt movie      sir rock star     loved movie      mind bubbling thank happy weekend    ,positive,positive,Just watched  KabirSingh wt a movie....  shahidkapoor sir u r a rock star.... loved the movie..... mind bubbling and thank you for a happy weekend....
626,1.14E+18,tweet,1.56E+12,Sayad_Rashid,109811475,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,4,0,en,came watching  movie one best seen recently   rocks outstanding performance ,positive,positive,I just came from watching  KabirSingh. This movie is one of the best I have seen recently.  shahidkapoor rocks with an outstanding performance.
627,1.14E+18,tweet,1.56E+12,nikhil__98,8.44E+17,,1.14E+18,,[],['#KabirSingh'],[],1,11,1,en,combined trailer  instagram stories friends know whole story,positive,neutral,So I combined trailer of  KabirSingh and the Instagram stories of my friends and now i know the whole story
628,1.14E+18,tweet,1.56E+12,iNipunK,823800271,,1.14E+18,,['https://t.co/dtjv1YjxBu'],"['#KaiseHua', '#KabirSingh']","['@VishalMMishra', '@shahidkapoor']",0,0,0,en,favorite time pass  this song loop    tried humming track lying bed    ,positive,positive,Favorite time pass..This song is on loop... Tried humming this track while lying on bed.   KaiseHua  KabirSingh VishalMMishra  shahidkapoorpic.twitter.com/dtjv1YjxBu
629,1.14E+18,tweet,1.56E+12,vordwomitt,2850743414,,1.14E+18,,[],[],[],0,8,3,en,saw movie review kabir singh finding premise movie  genuinely terrified little regard men safety women  art imitates real life glorify abuse  promoting rape culture  shameful ,positive,negative,"I just saw a movie review of Kabir Singh and after finding out the premise of the movie, I am genuinely terrified for how little regard men have for the safety of women. Art imitates real life and when you glorify abuse, you're promoting rape culture. Shameful."
630,1.14E+18,tweet,1.56E+12,Shubham26383793,1.11E+18,,1.14E+18,,[],"['#Bharat', '#Kesari', '#GullyBoy', '#TotalDhamaal', '#kabirSingh', '#kabirsinghboxoffice', '#kabirsinghmovie']",[],1,33,14,en,    would not first monday year   collect double digit monday within range 12-15 cr prove content audience king ,negative,negative,"What  Bharat ,  Kesari ,  GullyBoy &  TotalDhamaal wouldn't do on their first Monday this year,  kabirSingh will do it and collect double digit on Monday within the range 12-15 cr and prove CONTENT N AUDIENCE is King kabirsinghboxoffice  kabirsinghmovie"
631,1.14E+18,tweet,1.56E+12,Prtk_Live,113918790,,1.14E+18,,[],"['#KabirSingh', '#kabirsinghboxoffice', '#Craze', '#kabirsinghmovie', '#BoxOffice_Today', '#PRDMovieReviews']","['@shahidkapoor', '@KabirSinghMovie']",0,36,14,en, ‘s latest  26+ today  final numbers coming soon       ,positive,positive,So  shahidkapoor ‘s latest  KabirSinghMovie is on 26+ today! Final numbers coming soon!!!!  KabirSingh kabirsinghboxoffice Craze  kabirsinghmovie  BoxOffice_Today PRDMovieReviews
632,1.14E+18,tweet,1.56E+12,ambertonic_,7.86E+17,,1.14E+18,,[],[],[],10,110,21,en,nobody  random guy untamed beard 2 hair mustache  main bhi college kabir singh tha,negative,negative,Nobody: Random guy with untamed beard and 2 hair as mustache: MaIn BHi CoLlEgE Me KaBir SiNGh ThA
633,1.14E+18,tweet,1.56E+12,bhushan_7,163921544,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,1,0,en, not get best actor award  100  amir khan says right award fixed,positive,positive,if  shahidkapoor not get best actor award for  KabirSingh then 100% Amir Khan says right Award fixed
634,1.14E+18,tweet,1.56E+12,NutellaLover_x,2410719824,,1.14E+18,,[],[],[],0,8,0,en,obsessing kabir singh's album next 10 years  ok,positive,positive,I'll be obsessing over kabir Singh's album for next 10 years. Ok
635,1.14E+18,tweet,1.56E+12,shamshtz,554464988,,1.14E+18,,[],['#KabirSingh'],[],1,4,0,en,kind girl wait khilji  infact lives happily willingly khilji  asking  ,positive,positive,And what kind of girl she is who wait for khilji. Infact lives happily and willingly with Khilji. Just asking.  KabirSingh
636,1.14E+18,tweet,1.56E+12,24love25,9.02E+17,,1.14E+18,,['https://t.co/cC46D7zQpO'],[],[],1,1,0,en,sis saw trailer kabir singh tv like spazzing non stop timing great would watched cinemas tmr laughing loud scared late flight back watch back sg,positive,positive,So me and sis saw the trailer of kabir singh on tv and was like spazzing non stop and if the timing had been great we would have watched it at the cinemas tmr lol but scared late for our flight back so we'll just watch it back at sgpic.twitter.com/cC46D7zQpO
637,1.14E+18,tweet,1.56E+12,em_manishh,813275498,,1.14E+18,,[],['#bigfan'],['@shahidkapoor'],0,0,0,en,love someone  love like kabir singh otherwise not it     ,positive,positive,"If u love someone, love like kabir singh otherwise don't do it...  shahidkapoor  bigfan"
638,1.14E+18,tweet,1.56E+12,Abhiduggs,1.09E+18,,1.14E+18,,"['https://t.co/ry2pd545By', 'https://t.co/470nQFvgnk']","['#style', '#fashion', '#BeautyNo9', '#Glasses', '#Sunglasses', '#kabirsinghboxoffice', '#FashionWeek', '#Special']",[],0,2,0,en,kabir singh's special amazon  classic square sunglasses  mirrored lens glasses   click see glares  …       ,positive,positive,Kabir Singh's Special only on Amazon. Classic Square Sunglasses (Mirrored Lens Glasses). Click to see the Glares.  … style  fashion  BeautyNo9  Glasses  Sunglasses  kabirsinghboxoffice  FashionWeek  Specialpic.twitter.com/470nQFvgnk
639,1.14E+18,tweet,1.56E+12,Adil_Sanjat,9.01E+17,,1.14E+18,,[],"['#KabirSingh', '#kabirsinghboxoffice']",[],0,5,0,en,not act like  liye actress kapde press karri thi  tumhare kapde istrivali usha aunty b vapis bhej deti is  ,neutral,neutral,Don't act like  KabirSingh Uske liye actress kapde press karri thi. Tumhare kapde istrivali usha aunty b vapis bhej deti hai.  kabirsinghboxoffice
640,1.14E+18,tweet,1.56E+12,AamirKhanTemple,897026268,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,2,1,en,congratulations   success ,positive,positive,Congratulations to  shahidkapoor and  Advani_Kiara for the success of  KabirSingh .
641,1.14E+18,tweet,1.56E+12,Irfan_shaekh,2164495292,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,4,0,en,not ending hurts it flashbacks keep coming you     awesome movie outstanding performance ,positive,positive,"It's not the ending that hurts,It's the flashbacks that's keep coming to you!  KabirSingh ..Awesome movie once again outstanding performance by  shahidkapoor"
642,1.14E+18,tweet,1.56E+12,vaishutakkar,134412055,,1.14E+18,,[],[],['@shahidkapoor'],0,7,4,en,makes heart soo happy see insta stories friends watching kabir singh  kabirrrrrrrrrr every story see,positive,positive,It makes my heart soo happy to see the insta Stories of my friends who are watching Kabir Singh  shahidkapoor Kabirrrrrrrrrr You are in every story i see .
643,1.14E+18,tweet,1.56E+12,sdixit814,2897473124,,1.14E+18,,['https://t.co/eLzgw6C6S5'],['#KabirSingh'],[],0,0,0,en, ,neutral,neutral,KabirSingh pic.twitter.com/eLzgw6C6S5
644,1.14E+18,tweet,1.56E+12,ShashankMohan_,2664702914,,1.14E+18,,[],[],[],0,2,0,en,people worried kabir singh impact men  watching gangs wasseypur everybody country turned gangster  get stop problems everything pseudo worms,neutral,neutral,People worried about kabir singh and how it'll have an impact on men. After watching gangs of Wasseypur everybody in this country turned into a gangster. Get over it stop having problems with everything you pseudo worms
645,1.14E+18,tweet,1.56E+12,PrasadChawak,3273958502,,1.14E+18,,['https://t.co/o8LvTdJcwg'],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,1,0,en,amazing movie    loved work  ,positive,positive,Amazing movie  KabirSingh  shahidkapoor  Advani_Kiara loved your work:)pic.twitter.com/o8LvTdJcwg
646,1.14E+18,tweet,1.56E+12,VivaciousVids,46358123,,1.14E+18,,[],['#KabirSingh'],[],1,9,0,en, thanks sandeep vanga staying true script not changes fit bollywood  movie run full houses  arjun reddy north flavour ,positive,positive,KabirSingh Thanks to Sandeep Vanga for staying true to his script and not doing any changes to fit in Bollywood. Just for that this movie should run full houses. It's same as Arjun Reddy with a north flavour.
647,1.14E+18,tweet,1.56E+12,dantulurisidhu,2325384318,,1.14E+18,,[],[],[],1,11,1,en,might get stardom kabirsingh early compare legendary sridevi ji   ,positive,positive,She might get stardom with KabirSingh but it's too early to compare with Legendary Sridevi Ji...
648,1.14E+18,tweet,1.56E+12,Sallu0908,361054196,,1.14E+18,,[],['#KabirSingh'],"['@shahidkapoor', '@Advani_Kiara']",0,0,0,en,  guys loved movie  amazing story   you rock guys,positive,positive,shahidkapoor  Advani_Kiara  Guys loved your movie  KabirSingh  Amazing story...you rock guys
649,1.14E+18,tweet,1.56E+12,AdityaGajjar007,263551566,,1.14E+18,,[],['#KabirSingh'],['@shahidkapoor'],0,1,0,en,  awesome movie sir watched today mind blowing acting 10 10 performance,positive,positive,shahidkapoor  KabirSingh awesome movie sir watched today mind blowing acting 10 out of 10 for your performance
650,1.14E+18,tweet,1.56E+12,AshishS44604300,3538816812,,1.14E+18,,[],"['#KabirSingh', '#kabirsinghboxoffice']",['@Tutejajoginder'],1,2,1,en, 25-27 crore 3 day box office collections day 3 saw good jump sunday collections around 15  higher thansaturday which means kabir singh 2nd highest 3 day weekend of2019 behind bharat hindi movies  ,positive,positive,KabirSingh 25-27 crore 3 day box office collections day 3 saw a good jump on Sunday with collections again around 15% higher thanSaturday which means that Kabir Singh is the 2nd Highest 3 day weekend of2019 behind only Bharat for hindi movies  kabirsinghboxoffice  Tutejajoginder
